	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
vps4b	0.00275507710356092	-0.379413589548123	0.025	0.333	1
chmp5a	0.00275507710356092	-0.379413589548123	0.025	0.333	1
palb2	0.00275507710356092	-0.379413589548123	0.025	0.333	1
wdr21.1	0.00275507710356092	-0.379413589548123	0.025	0.333	1
tbc1d32	0.00275507710356092	-0.379413589548123	0.025	0.333	1
si:dkey-30h22.11	0.00275507710356092	-0.379413589548123	0.025	0.333	1
prickle3	0.00275507710356092	-0.379413589548123	0.025	0.333	1
dnmt3ab	0.00275507710356092	-0.379413589548123	0.025	0.333	1
acsl4a	0.00275507710356092	-0.379413589548123	0.025	0.333	1
anxa11a	0.00275507710356092	-0.379413589548123	0.025	0.333	1
mtx1b	0.00275507710356092	-0.379413589548123	0.025	0.333	1
ldlrap1a	0.00275507710356092	-0.379413589548123	0.025	0.333	1
pdk4	0.00275507710356092	-0.379413589548123	0.025	0.333	1
ankrd46a	0.00275507710356092	-0.379413589548123	0.025	0.333	1
slc35e4	0.00275507710356092	-0.379413589548123	0.025	0.333	1
hvcn1	0.00275507710356092	-0.379413589548123	0.025	0.333	1
SEMA4F	0.0027590238169747	-0.895663340185265	0.075	0.444	1
necab2	0.0027590238169747	-0.973665852186538	0.075	0.444	1
cenpf	0.00277530128207231	-0.85827189038834	0.375	0.889	1
rassf8b	0.0027757477888504	1.39231742277876	0.6	0	1
crb2a	0.00277735992450727	1.51096191927738	0.6	0	1
rarga	0.00278274504164875	-1.21911728930359	0.025	0.333	1
gna13a	0.00282865604900662	-0.654503433974233	0.175	0.667	1
abcc1	0.00286796045261415	-0.473931188332412	0.15	0.667	1
ddx5	0.00288832014034314	-0.956452284327243	0.425	0.889	1
lta4h	0.00292690569427531	-0.289506617194985	0	0.222	1
si:dkey-202b22.6	0.00292690569427531	-0.289506617194985	0	0.222	1
BX530097.1	0.00292690569427531	-0.289506617194985	0	0.222	1
CR394552.1	0.00292690569427531	-0.289506617194985	0	0.222	1
si:dkey-156k2.4	0.00292690569427531	-0.289506617194985	0	0.222	1
si:ch211-227e10.6	0.00292690569427531	-0.289506617194985	0	0.222	1
si:dkey-246j6.3	0.00292690569427531	-0.289506617194985	0	0.222	1
CABZ01069022.1	0.00292690569427531	-0.289506617194985	0	0.222	1
CABZ01066312.1	0.00292690569427531	-0.289506617194985	0	0.222	1
si:cabz01007794.1	0.00292690569427531	-0.289506617194985	0	0.222	1
nit1	0.00292690569427531	-0.289506617194985	0	0.222	1
dagla	0.00292690569427531	-0.289506617194985	0	0.222	1
ciao2b	0.00292690569427531	-0.289506617194985	0	0.222	1
rabl6a	0.00292690569427531	-0.289506617194985	0	0.222	1
aacs	0.00292690569427531	-0.289506617194985	0	0.222	1
gtf2h2	0.00292690569427531	-0.289506617194985	0	0.222	1
dlb	0.00292690569427531	-0.53051471669878	0	0.222	1
rsph4a	0.00292690569427531	-0.289506617194985	0	0.222	1
zgc:113102.1	0.00292690569427531	-0.289506617194985	0	0.222	1
arhgap17b	0.00292690569427531	-0.289506617194985	0	0.222	1
atp2a1	0.00292690569427531	-0.289506617194985	0	0.222	1
BX571715.1	0.00292690569427531	-0.289506617194985	0	0.222	1
traf3ip2l	0.00292690569427531	-0.289506617194985	0	0.222	1
sft2d3	0.00292690569427531	-0.289506617194985	0	0.222	1
cmpk	0.00292690569427531	-0.289506617194985	0	0.222	1
vav3b	0.00292690569427531	-0.289506617194985	0	0.222	1
efr3a	0.00292690569427531	-0.289506617194985	0	0.222	1
eef1da	0.00292690569427531	-0.289506617194985	0	0.222	1
alkbh5	0.00292690569427531	-0.289506617194985	0	0.222	1
zic2b	0.00292690569427531	-0.289506617194985	0	0.222	1
gpalpp1	0.00292690569427531	-0.289506617194985	0	0.222	1
fancb	0.00292690569427531	-0.289506617194985	0	0.222	1
pex5	0.00292690569427531	-0.289506617194985	0	0.222	1
c16h2orf66	0.00292690569427531	-0.289506617194985	0	0.222	1
efna1b	0.00292690569427531	-0.289506617194985	0	0.222	1
gtpbp10	0.00292690569427531	-0.289506617194985	0	0.222	1
stx17	0.00292690569427531	-0.289506617194985	0	0.222	1
map3k5	0.00292690569427531	-0.289506617194985	0	0.222	1
ptrhd1	0.00292690569427531	-0.289506617194985	0	0.222	1
kif13bb	0.00292690569427531	-0.289506617194985	0	0.222	1
NDUFB1	0.00292690569427531	-0.289506617194985	0	0.222	1
acbd6	0.00292690569427531	-0.289506617194985	0	0.222	1
armh1	0.00292690569427531	-0.289506617194985	0	0.222	1
notch2	0.00292690569427531	-0.289506617194985	0	0.222	1
SAMD5	0.00292690569427531	-0.289506617194985	0	0.222	1
abhd12	0.00292690569427531	-0.289506617194985	0	0.222	1
gstz1	0.00292690569427531	-0.289506617194985	0	0.222	1
kif26ab	0.00292690569427531	-0.289506617194985	0	0.222	1
sybl1	0.00292690569427531	-0.289506617194985	0	0.222	1
slitrk4	0.00292690569427531	-0.289506617194985	0	0.222	1
nudt22	0.00292690569427531	-0.289506617194985	0	0.222	1
foxa	0.00292690569427531	-0.289506617194985	0	0.222	1
trmt12	0.00292690569427531	-0.289506617194985	0	0.222	1
crtac1b	0.00292690569427531	-0.289506617194985	0	0.222	1
dcxr	0.00292690569427531	-0.289506617194985	0	0.222	1
si:ch211-141o9.10	0.00292690569427531	-0.289506617194985	0	0.222	1
gpam	0.00292690569427531	-0.289506617194985	0	0.222	1
nat9	0.00292690569427531	-0.289506617194985	0	0.222	1
tmem65	0.00292690569427531	-0.289506617194985	0	0.222	1
slc25a13	0.00292690569427531	-0.289506617194985	0	0.222	1
ttc12	0.00292690569427531	-0.289506617194985	0	0.222	1
nlrx1	0.00292690569427531	-0.289506617194985	0	0.222	1
kcnj13	0.00292690569427531	-0.289506617194985	0	0.222	1
cdh26.1	0.00292690569427531	-0.289506617194985	0	0.222	1
ZNF512B	0.00292690569427531	-0.289506617194985	0	0.222	1
mrps18c	0.00292690569427531	-0.289506617194985	0	0.222	1
tmem223	0.00292690569427531	-0.289506617194985	0	0.222	1
