	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
plxdc2	2.12161191881469e-05	-0.745505670147559	0.523	0.951	0.416366339067383
lipg	2.14829843772851e-05	0.623308812370639	0.341	0.033	0.421603568404221
necab2	2.25220742496529e-05	-1.15609204811596	0.295	0.672	0.441995707149439
myo10l3	2.27948677430685e-05	0.824942673540289	0.5	0.131	0.447349279457719
ccne2	2.28731568016905e-05	-1.2015295378209	0.341	0.672	0.448885702233176
smc1al	2.39261381281766e-05	-0.795480821769313	0.5	0.852	0.469550460765467
trioa	2.42980838614916e-05	-0.853789655040456	0.591	0.836	0.476849895781772
pdcd4b	2.44259982594555e-05	0.573667436555267	0.432	0.082	0.479360215841813
nck2b	2.47508953285061e-05	-0.697200005431389	0.591	0.951	0.485736320821933
ccnt1	2.53079442457438e-05	-0.61615712232475	0.205	0.623	0.496668405822721
zranb2	2.60216543374882e-05	-0.678071905112638	0.227	0.607	0.510674966373207
plxna3	2.69062975398475e-05	-0.754303415094402	1	0.967	0.528036089219507
wdr18	2.74398363837717e-05	-0.679111123627509	0.523	0.869	0.53850678903152
heatr1	2.74554047116972e-05	-0.644171498494347	0.295	0.689	0.538812317467058
syne1a	2.78824903552579e-05	0.723692880559874	0.455	0.115	0.547193873221935
rock2a	2.92096926884981e-05	-0.634735918484736	0.273	0.672	0.573240219011775
myt1a	2.95912420656665e-05	0.677756596393015	0.341	0.033	0.580728125538705
jdp2b	2.99207020802182e-05	0.621052838430271	0.364	0.049	0.587193778324282
elavl1b	3.00638573015777e-05	-0.70557204315849	0.364	0.787	0.590003199543461
pkd1b	3.09690923096864e-05	0.917370113825057	0.886	0.689	0.607768436577595
kcnk5a	3.29568151369874e-05	-0.572195919710997	0.068	0.459	0.646777497063377
ppt2	3.36686283712132e-05	0.539477221567168	0.295	0.016	0.660746831785059
si:dkey-205h13.1	3.39501654210428e-05	0.770866000784497	0.364	0.049	0.666271996387965
spry4	3.43429710757522e-05	0.471305718925589	0.341	0.033	0.673980807361637
dbn1	3.47360256298701e-05	-0.70557204315849	0.409	0.754	0.681694502986201
atf3	3.4905995261658e-05	1.14937762403823	0.523	0.18	0.685030157010038
junbb	3.50522717526856e-05	0.638762464777152	0.386	0.066	0.687900833146455
znf827	3.56844540139679e-05	-0.732227675159543	0.386	0.721	0.700307410024119
unm-hu7910	3.58389087120898e-05	-0.721339359016807	0.068	0.443	0.703338583474763
kalrna	3.61158279494372e-05	0.399752457900555	0.295	0.016	0.708773123507705
tjp1b	3.6585033204945e-05	-0.706692583052406	0.591	0.918	0.717981276647045
pdzd2	3.74837800698004e-05	-0.873077226789469	0.523	0.869	0.735619183869832
heatr5a	3.81384475025472e-05	-0.542769466286134	0.114	0.508	0.748467032237489
psd3l	3.84054448872802e-05	-0.816270871170996	0.364	0.721	0.753706855912874
msh2	3.84707010217568e-05	-0.572195919710997	0.091	0.475	0.754987507551977
ube2e2	3.86096622908493e-05	-0.74752888299767	0.227	0.623	0.757714622457917
