	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
zgc:110158	1.95040076788811e-05	-1.2291339992155	0.5	0.952	0.382766150698042
amot	2.20730096519721e-05	1.27684020535882	0.615	0.143	0.433182814419953
krt18a.1	2.47286910566173e-05	1.88452278258006	0.615	0.143	0.485300561986115
jarid2b	2.6093061495118e-05	-1	0.808	0.976	0.512076331841691
atad2b	2.70616149919234e-05	-1.02272007650008	0.346	0.762	0.531084194216497
nck2b	2.95498555191649e-05	-0.976140535811046	0.462	0.857	0.57991591456361
copz2	2.99661834002041e-05	0.927945062871193	0.5	0.071	0.588086349229006
angptl4	3.06231109557893e-05	0.923203250744124	0.538	0.095	0.600978552507365
map7d2b	3.11740414929575e-05	0.551015168797819	0.423	0.024	0.611790564299291
tpm4a	3.37214882112981e-05	1.07214978575584	0.769	0.286	0.661784206146725
cfap45	3.79246547094868e-05	-1.06817150264158	0.577	0.952	0.744271348673678
megf8	4.05899221773512e-05	-0.878870936863787	0.308	0.738	0.796577222730517
cirbpb	4.29677697684104e-05	-0.882592422265846	0.538	0.857	0.843242481705055
BX908797.1	4.40556654870948e-05	0.78498710902915	0.5	0.071	0.864592435184236
plch1	4.61475163164471e-05	-1.19325833833033	0.385	0.833	0.905645007710274
dnajc3a	4.68166669724253e-05	0.589998090618455	0.423	0.024	0.918777089333847
ptp4a3b	5.14971458327934e-05	-0.940390510861845	0.154	0.619	1
zgc:73226	5.22291267696107e-05	0.509013647487858	0.346	0	1
malrd1	5.22540244580961e-05	0.547487795302493	0.346	0	1
calr3a	5.26744892416806e-05	0.691877704637668	0.462	0.048	1
itgb1b.2	5.27539099663731e-05	0.584962500721156	0.346	0	1
gpc1a	5.27539099663731e-05	0.691877704637668	0.346	0	1
tbc1d15	5.3106025407611e-05	0.657112286476991	0.346	0	1
hsp70.2	5.33586474404674e-05	0.758991900496205	0.346	0	1
lrp2a	5.34863629977166e-05	-0.846087316546319	0.846	0.976	1
map2k6	5.39514187783e-05	-0.893084796083488	0.115	0.619	1
yap1	6.20866358422884e-05	1.01904244789118	0.846	0.762	1
hmgb1a	6.21199213562137e-05	-0.893084796083488	0.115	0.595	1
CABZ01080568.1	6.32548273377665e-05	0.888274917441172	0.538	0.095	1
mta3	6.61177504975985e-05	-1.03058831983342	0.154	0.619	1
negr1	6.92602514984615e-05	-1.02896822416526	0.462	0.881	1
chl1b	6.97441623396349e-05	-1.59215378249117	0.385	0.81	1
ipo7	7.21548544227435e-05	-1.2079581334369	0.385	0.786	1
fgfr3	7.22745838266773e-05	0.963179726455062	0.808	0.31	1
itga6a	7.40986703301281e-05	-1.03992618441276	0.077	0.548	1
dixdc1b	7.43681856096431e-05	-1.15139679167488	0.308	0.69	1
puf60a	7.632258904994e-05	-1.13594131997965	0.346	0.738	1
scrib	7.65375497821842e-05	-1.02432932936174	0.423	0.762	1
eef2b	7.80294480835023e-05	-1.00609375791267	0.462	0.833	1
letm1	7.97023519893511e-05	-1.32141911797579	0.038	0.5	1
parp1	8.09870834439138e-05	-1.02896822416526	0.038	0.5	1
usp6nl	8.17516015736178e-05	-1.02432932936174	0.077	0.548	1
ccn2a	8.53132353927799e-05	1.17250354554409	0.385	0.024	1
eif4g3b	8.96029134274942e-05	-0.859532236372461	0.077	0.571	1
sned1	9.26575046123239e-05	1.10691520391651	0.462	0.071	1
cnn2	9.36420579910221e-05	0.781145042734755	0.538	0.119	1
lamc1	9.36853644142802e-05	-0.862387998860572	0.731	1	1
rad23b	9.50109264613903e-05	-0.68251781014383	0.038	0.5	1
mapk3	9.92150388773173e-05	0.47506631556452	0.385	0.024	1
uap1	9.92150388773173e-05	0.47506631556452	0.385	0.024	1
p4ha2	0.000103662798266173	0.819633251836041	0.654	0.19	1
ek1	0.000109217218049302	-1.95619483993813	0.231	0.667	1
arhgap21b	0.00011113273976788	-1.06054154193505	0.615	0.929	1
rassf3	0.000117511528399562	0.904871427971866	0.385	0.024	1
ctnnd2b	0.000119824163084154	-1.12755004972051	0.192	0.643	1
kmt2cb	0.000126274367972928	-0.74221813045686	0.846	0.976	1
alox12	0.000127148551254944	0.624763508779131	0.385	0.024	1
calr	0.000128783339955366	0.589998090618454	0.423	0.048	1
zgc:158463	0.000132702807631602	0.716057517132795	1	1	1
rfx4	0.000141197737967439	-0.934468716848607	0.885	0.976	1
cdh7a	0.000142679016582102	-1.44805255650681	0.038	0.476	1
lrrc6	0.000145006472741451	-0.844175195602542	0.115	0.595	1
serp1	0.000148486376816592	0.592342031086754	0.462	0.071	1
thoc2	0.00015318547002964	-0.982352134180575	0.385	0.81	1
rims1b	0.000155622281813085	0.46948528330122	0.308	0	1
junba	0.000156708708262123	0.547487795302493	0.308	0	1
unc45a	0.000156708708262123	0.584962500721156	0.308	0	1
os9	0.000157217632790163	0.62148837674627	0.308	0	1
hspa8b	0.000157363265230354	0.758991900496205	0.308	0	1
glt8d2	0.000157436119048284	0.725825036561006	0.308	0	1
thbs4a	0.000158178463738692	0.750771393691237	0.538	0.119	1
tshz1	0.000165546460397239	0.626289363010091	0.423	0.048	1
atp2a2a	0.000170976268536411	0.826807284723777	0.577	0.167	1
tbl1xr1a	0.000176796593032958	-0.806028061814265	0.577	0.952	1
kdm7ab	0.00017717299038248	-0.799975391692006	0.231	0.643	1
mbd3b	0.000178964250590141	-0.863337452689436	0.308	0.81	1
ptprfb	0.000193362995108046	-0.739461606970276	1	1	1
u2af2b	0.000199273831262137	-0.957935940433456	0.115	0.548	1
lig1	0.000203177075909888	-1.40123169975381	0.115	0.548	1
zgc:91976	0.000208507203852899	0.894694587637355	0.654	0.238	1
erbin	0.000210225478891628	-0.758783704371897	0.654	0.952	1
bahcc1a	0.000211368611737879	-1.02738588779508	0.385	0.738	1
wnt4	0.000216417651976845	1.20927692154619	0.423	0.048	1
ggps1	0.000217621602116983	0.539874611192618	0.577	0.143	1
chrd	0.000218209640651027	-1.30812229536233	0.038	0.476	1
trrap	0.000218604440379244	-0.904766601131124	0.423	0.786	1
eif4g2a	0.00022656445628714	-0.60768257722124	0	0.405	1
hnrnpl	0.000229373162905986	-0.793549122532573	0.269	0.69	1
ccdc186	0.000232487511630697	0.563553607662129	0.462	0.071	1
hoxb3a	0.000240822485110172	0.600729816579473	0.462	0.071	1
jdp2b	0.000247249070883289	0.753278249301811	0.462	0.095	1
sf3b3	0.000252196491478839	-0.82269546819209	0.269	0.69	1
si:dkey-79d12.5	0.000254539178585665	0.966052668076662	0.346	0.024	1
surf4l	0.000259100865193432	0.884522782580064	0.615	0.19	1
slc17a9b	0.000263205172158309	0.725044568572868	0.346	0.024	1
klf6a	0.000264053418733944	0.789174905992583	0.346	0.024	1
arhgef18b	0.000268358865818774	-0.936153517975374	0.385	0.762	1
hnrnpm	0.000271216909961223	-0.944431676083708	0.385	0.786	1
bnip3lb	0.00027244573476454	0.551015168797819	0.346	0.024	1
xbp1	0.000272995599956585	0.66634261253053	0.692	0.262	1
uri1	0.000279261650206775	0.807354922057604	0.5	0.119	1
baz1b	0.000281870880605278	-0.927032128006826	0.077	0.5	1
mettl16	0.000282397019917563	0.623164954553654	0.346	0.024	1
si:dkeyp-87e7.4	0.00028331900703444	-0.786169592166976	0.038	0.476	1
cirbpa	0.000284038911043325	-0.812353523970631	0.577	0.81	1
dync2li1	0.000285701164672511	-0.690591932184745	0.038	0.476	1
col4a6	0.000292840037239007	-1.91753783980803	0.308	0.667	1
nxn	0.000293501643459352	-0.955820551431451	0.346	0.738	1
wdr36	0.000297152263577073	-0.782053483694744	0.038	0.452	1
fbxw7	0.000310126046841945	-0.841859472728315	0.769	0.952	1
RALGDS	0.000313505719064801	0.881355503501381	0.654	0.238	1
nrarpa	0.000318352550931874	0.974811667909167	0.654	0.31	1
tenm4	0.000326303745497804	-1.35775306308693	0.385	0.833	1
tox	0.000327158043703807	-0.945552215977624	0.538	0.857	1
lrig2	0.000329377540487188	-0.690591932184745	0.077	0.5	1
cds1	0.000334371042154635	0.658710840702469	0.346	0.024	1
mindy3	0.000335331147210952	1.03136417090933	0.5	0.119	1
ccdc24	0.000339150315699534	-0.964167894144971	0.269	0.667	1
herc4	0.000345058227721803	0.950189700229059	0.577	0.19	1
nsd2	0.000351277708148561	-0.647972298246957	0.115	0.571	1
hspa4a	0.000354173699775065	1.04182017569463	0.538	0.167	1
ccdc85b	0.000357594441542266	0.66016884491033	0.462	0.095	1
ewsr1a	0.000373065349716012	-1.0280143761696	0.269	0.643	1
taf15	0.000379310168764458	-0.863641018191006	0.192	0.619	1
spty2d1	0.00038332853325746	0.589998090618454	0.385	0.048	1
e2f3	0.000388106588278525	-0.973703256291773	0.115	0.524	1
fam13b	0.000392957612748659	0.912267773062968	0.923	0.548	1
